0.000529201	9.62806e-12	-4990.96	-187.887	4990.96	187.887	187.887	-4990.96	-187.887	4990.96	
0.000534801	2.13645e-11	-4990.77	-189.884	4990.77	189.884	189.884	-4990.77	-189.884	4990.77	
0.000540401	3.35141e-11	-4990.58	-191.88	4990.58	191.88	191.88	-4990.58	-191.88	4990.58	
0.000546001	4.66893e-11	-4990.38	-193.876	4990.38	193.876	193.876	-4990.38	-193.876	4990.38	
0.000551601	6.02478e-11	-4990.19	-195.872	4990.19	195.872	195.872	-4990.19	-195.872	4990.19	
0.000557201	7.41522e-11	-4989.99	-197.868	4989.99	197.868	197.868	-4989.99	-197.868	4989.99	
0.000562801	8.90234e-11	-4989.79	-199.864	4989.79	199.864	199.864	-4989.79	-199.864	4989.79	
0.000568401	1.04522e-10	-4989.58	-201.86	4989.58	201.86	201.86	-4989.58	-201.86	4989.58	
0.000574001	1.20479e-10	-4989.38	-203.856	4989.38	203.856	203.856	-4989.38	-203.856	4989.38	
0.000579601	1.3616e-10	-4989.17	-205.852	4989.17	205.852	205.852	-4989.17	-205.852	4989.17	
0.000585201	1.52146e-10	-4988.96	-207.847	4988.96	207.847	207.848	-4988.96	-207.847	4988.96	
0.000590801	1.69079e-10	-4988.75	-209.843	4988.75	209.843	209.843	-4988.75	-209.843	4988.75	
0.000596401	1.85207e-10	-4988.54	-211.839	4988.54	211.839	211.839	-4988.54	-211.839	4988.54	
0.000602001	2.01325e-10	-4988.32	-213.834	4988.32	213.834	213.834	-4988.32	-213.834	4988.32	
0.000607601	2.18772e-10	-4988.1	-215.829	4988.1	215.829	215.829	-4988.1	-215.829	4988.1	
0.000613201	2.36394e-10	-4987.88	-217.824	4987.88	217.824	217.825	-4987.88	-217.824	4987.88	
0.000618801	2.55038e-10	-4987.66	-219.82	4987.66	219.82	219.82	-4987.66	-219.82	4987.66	
0.000624401	2.74074e-10	-4987.44	-221.815	4987.44	221.815	221.815	-4987.44	-221.815	4987.44	
0.000630001	2.93436e-10	-4987.21	-223.81	4987.21	223.81	223.81	-4987.21	-223.81	4987.21	
0.000635601	3.12965e-10	-4986.99	-225.804	4986.99	225.804	225.805	-4986.99	-225.804	4986.99	
0.000641202	3.32926e-10	-4986.76	-227.799	4986.76	227.799	227.799	-4986.76	-227.799	4986.76	
0.000646802	3.53059e-10	-4986.52	-229.794	4986.52	229.794	229.794	-4986.52	-229.794	4986.52	
0.000652402	3.7385e-10	-4986.29	-231.789	4986.29	231.789	231.789	-4986.29	-231.789	4986.29	
0.000658002	3.9536e-10	-4986.06	-233.783	4986.06	233.783	233.783	-4986.06	-233.783	4986.06	
0.000663602	4.17655e-10	-4985.82	-235.777	4985.82	235.777	235.778	-4985.82	-235.777	4985.82	
0.000669202	4.40103e-10	-4985.58	-237.772	4985.58	237.772	237.772	-4985.58	-237.772	4985.58	
0.000674802	4.6343e-10	-4985.34	-239.766	4985.34	239.766	239.766	-4985.34	-239.766	4985.34	
0.000680402	4.87068e-10	-4985.09	-241.76	4985.09	241.76	241.76	-4985.09	-241.76	4985.09	
0.000686002	5.11057e-10	-4984.85	-243.754	4984.85	243.754	243.754	-4984.85	-243.754	4984.85	
0.000691602	5.36091e-10	-4984.6	-245.748	4984.6	245.748	245.748	-4984.6	-245.748	4984.6	
0.000697202	5.61891e-10	-4984.35	-247.742	4984.35	247.742	247.742	-4984.35	-247.742	4984.35	
0.000702802	5.87696e-10	-4984.1	-249.736	4984.1	249.736	249.736	-4984.1	-249.736	4984.1	
0.000708402	6.13767e-10	-4983.85	-251.729	4983.85	251.729	251.729	-4983.85	-251.729	4983.85	
0.000714002	6.39358e-10	-4983.59	-253.723	4983.59	253.723	253.723	-4983.59	-253.723	4983.59	
0.000719602	6.66143e-10	-4983.33	-255.716	4983.33	255.716	255.716	-4983.33	-255.716	4983.33	
0.000725202	6.92961e-10	-4983.07	-257.71	4983.07	257.71	257.71	-4983.07	-257.71	4983.07	
0.000730802	7.20481e-10	-4982.81	-259.703	4982.81	259.703	259.703	-4982.81	-259.703	4982.81	
0.000736402	7.4839e-10	-4982.55	-261.696	4982.55	261.696	261.696	-4982.55	-261.696	4982.55	
0.000742002	7.77585e-10	-4982.28	-263.689	4982.28	263.689	263.689	-4982.28	-263.689	4982.28	
0.000747602	8.07542e-10	-4982.02	-265.682	4982.02	265.682	265.682	-4982.02	-265.682	4982.02	
0.000753202	8.38197e-10	-4981.75	-267.674	4981.75	267.674	267.675	-4981.75	-267.674	4981.75	
0.000758802	8.6976e-10	-4981.47	-269.667	4981.47	269.667	269.667	-4981.47	-269.667	4981.47	
0.000764402	9.02295e-10	-4981.2	-271.66	4981.2	271.66	271.66	-4981.2	-271.66	4981.2	
